Instance,Income
133992,7.49E+04
133993,2.17E+04
133994,2.91E+05
133995,2.27E+05
133996,2.14E+04
133997,1.03E+05
133998,7.39E+04
133999,2.26E+05
134000,1.63E+05
134001,6.00E+04
134002,2.74E+05
134003,3.69E+04
134004,1.20E+06
134005,2.11E+05
134006,1.20E+05
134007,5.25E+04
134008,1.02E+05
134009,9.93E+04
134010,1.32E+05
134011,1.44E+05
134012,5.14E+05
134013,7.87E+04
134014,1.69E+05
134015,3.08E+04
134016,3.28E+04
134017,2.34E+05
134018,3.57E+04
134019,3.32E+04
134020,3.61E+04
134021,7.88E+04
134022,6.33E+04
134023,9.96E+04
134024,8.42E+04
134025,8.01E+04
134026,5.04E+04
134027,2.57E+04
134028,1.81E+04
134029,3.04E+04
134030,6.99E+04
134031,8.41E+04
134032,6.41E+04
134033,4.31E+04
134034,3.45E+04
134035,5.72E+04
134036,5.54E+04
134037,5.01E+03
134038,1.35E+05
134039,4.21E+04
134040,7.19E+04
134041,4.65E+04
134042,5.37E+04
134043,5.84E+04
134044,2.26E+05
134045,1.43E+05
134046,2.70E+04
134047,1.23E+05
134048,5.83E+05
134049,2.44E+04
134050,1.77E+05
134051,2.97E+05
134052,1.15E+05
134053,8.60E+04
134054,1.32E+05
134055,1.37E+05
134056,2.81E+04
134057,2.89E+04
134058,2.16E+05
134059,2.12E+05
134060,5.20E+04
134061,2.13E+04
134062,2.53E+04
134063,3.04E+04
134064,4.71E+04
134065,7.28E+04
134066,8.12E+04
134067,4.95E+04
134068,5.55E+04
134069,2.32E+05
134070,1.63E+05
134071,1.82E+04
134072,5.36E+04
134073,2.85E+05
134074,4.42E+05
134075,8.25E+04
134076,2.13E+05
134077,9.43E+04
134078,9.49E+04
134079,1.19E+05
134080,4.92E+04
134081,1.86E+05
134082,8.91E+04
134083,1.14E+05
134084,3.23E+04
134085,8.38E+04
134086,4.24E+05
134087,2.07E+04
134088,3.00E+04
134089,9.45E+04
134090,6.65E+04
134091,1.45E+05
134092,1.04E+05
134093,5.65E+04
134094,1.76E+05
134095,3.44E+04
134096,4.68E+05
134097,6.88E+04
134098,4.62E+04
134099,6.71E+04
134100,2.40E+04
134101,1.76E+05
134102,3.23E+04
134103,1.11E+05
134104,3.11E+04
134105,8.94E+03
134106,3.00E+04
134107,2.93E+05
134108,4.08E+04
134109,1.97E+04
134110,8.01E+04
134111,5.23E+04
134112,3.52E+05
134113,3.97E+04
134114,1.73E+05
134115,2.72E+04
134116,2.61E+05
134117,1.30E+04
134118,1.81E+04
134119,4.87E+04
134120,5.07E+04
134121,2.21E+05
134122,5.05E+04
134123,1.77E+05
134124,2.05E+04
134125,3.02E+04
134126,1.69E+05
134127,2.40E+05
134128,3.01E+04
134129,1.16E+05
134130,7.25E+04
134131,8.99E+04
134132,3.86E+04
134133,1.54E+05
134134,1.70E+05
134135,1.36E+05
134136,1.53E+05
134137,7.82E+04
134138,1.48E+05
134139,5.24E+04
134140,6.75E+04
134141,7.33E+04
134142,2.43E+05
134143,2.42E+04
134144,4.62E+04
134145,2.69E+04
134146,1.91E+04
134147,5.36E+04
134148,5.29E+04
134149,1.01E+05
134150,4.09E+04
134151,5.84E+04
134152,4.69E+04
134153,1.66E+05
134154,7.19E+04
134155,4.94E+04
134156,1.74E+05
134157,1.78E+05
134158,2.17E+05
134159,4.60E+04
134160,1.24E+05
134161,4.54E+04
134162,8.77E+04
134163,4.49E+04
134164,3.43E+04
134165,4.81E+04
134166,5.47E+04
134167,3.89E+05
134168,2.95E+04
134169,2.20E+04
134170,3.56E+04
134171,3.58E+04
134172,1.54E+05
134173,6.09E+04
134174,1.34E+05
134175,3.15E+05
134176,1.06E+04
134177,1.55E+05
134178,3.91E+04
134179,1.12E+04
134180,3.59E+04
134181,4.22E+04
134182,1.54E+05
134183,5.83E+04
134184,4.87E+04
134185,1.89E+05
134186,7.40E+04
134187,1.74E+05
134188,3.55E+04
134189,2.91E+04
134190,1.59E+05
134191,5.87E+04
134192,2.13E+05
134193,1.52E+05
134194,2.34E+04
134195,7.67E+04
134196,2.34E+04
134197,1.95E+05
134198,9.45E+04
134199,8.66E+04
134200,2.06E+05
134201,6.21E+04
134202,4.10E+04
134203,4.69E+04
134204,1.69E+05
134205,2.09E+05
134206,4.53E+04
134207,4.65E+04
134208,1.05E+05
134209,5.17E+04
134210,2.32E+05
134211,4.93E+04
134212,3.23E+04
134213,5.84E+04
134214,1.02E+04
134215,2.99E+05
134216,1.47E+05
134217,3.72E+05
134218,1.44E+05
134219,7.17E+04
134220,1.98E+05
134221,8.97E+04
134222,6.07E+05
134223,1.64E+05
134224,1.26E+05
134225,1.44E+05
134226,3.87E+04
134227,4.67E+04
134228,2.77E+04
134229,1.72E+04
134230,3.57E+04
134231,5.29E+04
134232,7.01E+04
134233,1.02E+05
134234,5.65E+04
134235,9.08E+04
134236,3.83E+04
134237,5.06E+04
134238,3.22E+05
134239,4.80E+04
134240,1.61E+05
134241,7.41E+04
134242,9.15E+04
134243,7.16E+04
134244,2.74E+04
134245,3.89E+04
134246,1.52E+05
134247,5.86E+04
134248,8.36E+04
134249,4.92E+04
134250,6.41E+04
134251,3.54E+04
134252,2.12E+04
134253,3.25E+05
134254,1.27E+05
134255,2.67E+04
134256,1.23E+05
134257,2.91E+04
134258,8.86E+04
134259,2.83E+04
134260,3.95E+04
134261,1.89E+05
134262,5.44E+04
134263,1.87E+05
134264,1.59E+04
134265,2.33E+05
134266,3.98E+04
134267,4.33E+04
134268,1.44E+04
134269,3.16E+05
134270,1.78E+05
134271,5.92E+04
134272,6.08E+04
134273,1.35E+05
134274,6.76E+04
134275,1.23E+05
134276,1.34E+05
134277,2.74E+04
134278,2.29E+04
134279,5.55E+04
134280,2.55E+04
134281,7.86E+04
134282,8.14E+04
134283,1.23E+05
134284,1.03E+05
134285,1.25E+05
134286,1.01E+05
134287,5.36E+04
134288,2.00E+05
134289,6.72E+04
134290,1.80E+05
134291,1.90E+04
134292,3.63E+05
134293,5.88E+04
134294,7.33E+04
134295,1.75E+05
134296,2.53E+04
134297,5.20E+04
134298,1.87E+04
134299,1.61E+05
134300,2.31E+05
134301,3.71E+04
134302,5.55E+04
134303,1.49E+04
134304,2.06E+04
134305,6.87E+04
134306,1.00E+05
134307,1.77E+04
134308,7.77E+04
134309,3.81E+05
134310,1.01E+05
134311,5.60E+04
134312,3.80E+04
134313,5.25E+05
134314,3.04E+05
134315,1.17E+05
134316,3.73E+04
134317,1.14E+05
134318,1.18E+05
134319,1.15E+05
134320,5.62E+05
134321,8.24E+05
134322,9.66E+04
134323,9.46E+04
134324,2.81E+04
134325,8.07E+04
134326,1.32E+05
134327,2.28E+04
134328,3.31E+04
134329,3.70E+04
134330,2.70E+04
134331,9.89E+04
134332,2.68E+04
134333,8.32E+04
134334,1.88E+05
134335,1.62E+04
134336,4.43E+04
134337,2.95E+04
134338,4.60E+04
134339,3.46E+04
134340,4.52E+04
134341,5.42E+04
134342,4.16E+04
134343,9.04E+04
134344,1.70E+05
134345,1.21E+04
134346,2.97E+04
134347,1.84E+05
134348,3.22E+05
134349,1.18E+05
134350,5.56E+04
134351,4.30E+04
134352,7.72E+04
134353,4.30E+04
134354,9.07E+03
134355,6.48E+04
134356,4.59E+04
134357,6.41E+05
134358,1.02E+04
134359,3.46E+05
134360,1.77E+04
134361,3.01E+04
134362,1.19E+05
134363,3.36E+05
134364,3.33E+04
134365,2.38E+05
134366,9.87E+04
134367,6.04E+03
134368,9.85E+04
134369,3.52E+04
134370,7.41E+04
134371,1.26E+05
134372,1.80E+05
134373,1.92E+05
134374,5.72E+05
134375,1.25E+05
134376,3.01E+05
134377,1.93E+05
134378,4.07E+04
134379,9.60E+04
134380,5.08E+04
134381,1.15E+05
134382,3.91E+04
134383,3.73E+04
134384,4.60E+05
134385,1.47E+05
134386,1.86E+04
134387,1.34E+05
134388,2.26E+05
134389,1.94E+05
134390,2.19E+04
134391,1.30E+04
134392,3.03E+05
134393,4.65E+04
134394,3.09E+04
134395,4.00E+04
134396,3.22E+04
134397,7.01E+04
134398,1.55E+05
134399,3.55E+04
134400,1.49E+04
134401,8.09E+03
134402,5.40E+04
134403,7.32E+03
134404,9.21E+04
134405,4.01E+04
134406,7.09E+04
134407,8.26E+03
134408,8.37E+05
134409,3.05E+04
134410,8.06E+04
134411,3.14E+04
134412,9.54E+04
134413,8.23E+04
134414,4.32E+04
134415,4.39E+04
134416,9.11E+04
134417,1.11E+05
134418,5.49E+04
134419,1.05E+05
134420,4.12E+04
134421,2.31E+04
134422,4.82E+04
134423,9.55E+04
134424,4.01E+04
134425,1.91E+04
134426,5.86E+04
134427,1.42E+04
134428,7.63E+04
134429,8.31E+04
134430,2.02E+04
134431,5.37E+04
134432,1.10E+05
134433,2.49E+05
134434,1.68E+04
134435,1.99E+05
134436,1.62E+05
134437,7.04E+04
134438,9.83E+04
134439,7.35E+04
134440,1.82E+05
134441,2.68E+05
134442,1.59E+05
134443,1.55E+05
134444,7.91E+04
134445,3.16E+04
134446,4.39E+04
134447,8.08E+04
134448,9.00E+04
134449,2.02E+05
134450,5.12E+04
134451,1.82E+04
134452,3.06E+04
134453,4.22E+04
134454,2.97E+04
134455,2.48E+04
134456,7.36E+04
134457,3.48E+05
134458,1.57E+05
134459,1.42E+04
134460,4.21E+04
134461,7.21E+04
134462,1.68E+04
134463,6.13E+04
134464,5.05E+04
134465,9.95E+04
134466,7.58E+04
134467,4.18E+04
134468,5.20E+04
134469,9.50E+04
134470,9.00E+04
134471,8.09E+04
134472,2.32E+04
134473,1.26E+05
134474,2.94E+04
134475,8.92E+03
134476,2.55E+04
134477,2.92E+05
134478,2.56E+05
134479,9.38E+04
134480,4.42E+04
134481,9.18E+03
134482,9.10E+04
134483,5.45E+04
134484,2.80E+04
134485,2.39E+05
134486,3.31E+04
134487,5.05E+04
134488,4.08E+04
134489,1.64E+05
134490,1.50E+05
134491,4.36E+04
134492,1.87E+05
134493,2.97E+04
134494,3.83E+04
134495,1.65E+05
134496,8.02E+04
134497,2.99E+05
134498,2.91E+05
134499,6.04E+04
134500,8.10E+04
134501,3.52E+04
134502,1.94E+05
134503,4.16E+04
134504,3.39E+04
134505,1.53E+05
134506,7.62E+04
134507,2.24E+04
134508,7.96E+04
134509,4.00E+04
134510,4.58E+04
134511,8.29E+04
134512,3.37E+04
134513,5.84E+04
134514,1.65E+04
134515,1.60E+05
134516,4.34E+04
134517,9.95E+04
134518,2.24E+04
134519,1.05E+05
134520,2.63E+05
134521,6.91E+04
134522,2.53E+04
134523,4.00E+04
134524,5.96E+04
134525,9.00E+04
134526,1.30E+05
134527,1.21E+05
134528,3.02E+04
134529,5.15E+04
134530,3.07E+04
134531,2.47E+05
134532,5.57E+04
134533,5.25E+04
134534,2.05E+05
134535,1.10E+05
134536,1.37E+05
134537,1.19E+05
134538,7.38E+05
134539,8.49E+04
134540,1.85E+04
134541,1.02E+05
134542,4.91E+03
134543,3.74E+04
134544,4.48E+04
134545,5.28E+04
134546,2.51E+04
134547,4.71E+04
134548,1.30E+05
134549,4.01E+04
134550,5.57E+04
134551,1.33E+05
134552,1.34E+05
134553,8.67E+04
134554,3.56E+04
134555,5.55E+04
134556,5.74E+04
134557,4.67E+04
134558,2.97E+05
134559,9.02E+04
134560,9.08E+03
134561,6.95E+04
134562,7.51E+04
134563,3.15E+04
134564,4.67E+04
134565,1.11E+05
134566,2.24E+04
134567,5.30E+05
134568,3.95E+04
134569,8.52E+04
134570,2.82E+04
134571,1.25E+06
134572,3.54E+04
134573,5.67E+04
134574,7.43E+04
134575,4.76E+04
134576,2.27E+04
134577,4.48E+04
134578,1.26E+05
134579,3.69E+04
134580,2.15E+05
134581,5.88E+04
134582,8.00E+04
134583,5.40E+04
134584,3.85E+04
134585,1.90E+04
134586,2.89E+05
134587,2.64E+04
134588,1.47E+04
134589,4.20E+04
134590,1.59E+05
134591,2.20E+04
134592,5.61E+03
134593,1.15E+05
134594,5.21E+04
134595,3.02E+05
134596,5.45E+04
134597,4.08E+04
134598,8.23E+04
134599,1.57E+05
134600,1.08E+05
134601,8.43E+04
134602,6.70E+04
134603,7.66E+04
134604,3.64E+04
134605,2.00E+05
134606,3.26E+04
134607,9.67E+04
134608,2.08E+05
134609,8.40E+04
134610,2.35E+05
134611,2.63E+05
134612,3.25E+04
134613,1.35E+04
134614,1.75E+04
134615,6.20E+04
134616,3.27E+05
134617,2.28E+05
134618,3.92E+04
134619,5.53E+04
134620,7.13E+04
134621,3.10E+05
134622,4.15E+05
134623,6.07E+04
134624,3.47E+05
134625,3.35E+04
134626,6.65E+04
134627,3.22E+05
134628,1.20E+06
134629,2.90E+05
134630,2.45E+05
134631,5.09E+04
134632,5.03E+04
134633,8.44E+04
134634,6.60E+04
134635,1.10E+05
134636,1.25E+05
134637,5.00E+04
134638,5.47E+04
134639,6.45E+04
134640,2.69E+04
134641,6.34E+05
134642,4.02E+04
134643,1.07E+04
134644,1.36E+05
134645,4.85E+04
134646,4.40E+04
134647,1.92E+05
134648,4.53E+04
134649,8.68E+04
134650,3.79E+04
134651,8.01E+04
134652,4.81E+04
134653,2.13E+05
134654,8.08E+04
134655,1.25E+05
134656,1.31E+05
134657,1.41E+05
134658,5.61E+04
134659,1.11E+05
134660,2.22E+04
134661,1.93E+04
134662,4.76E+05
134663,3.36E+04
134664,4.44E+04
134665,5.29E+04
134666,1.04E+05
134667,3.09E+04
134668,1.35E+05
134669,1.38E+05
134670,6.11E+05
134671,3.87E+04
134672,2.85E+05
134673,1.14E+05
134674,2.02E+05
134675,1.96E+05
134676,8.26E+04
134677,9.30E+04
134678,4.05E+04
134679,7.50E+04
134680,3.01E+04
134681,7.51E+04
134682,1.71E+05
134683,7.63E+04
134684,1.21E+05
134685,1.56E+05
134686,8.52E+04
134687,5.99E+04
134688,2.29E+04
134689,2.19E+05
134690,2.99E+04
134691,1.03E+05
134692,4.35E+04
134693,2.04E+05
134694,6.31E+04
134695,4.56E+04
134696,2.73E+04
134697,1.72E+05
134698,5.69E+04
134699,1.06E+04
134700,5.36E+04
134701,3.46E+04
134702,7.75E+04
134703,2.03E+05
134704,2.00E+04
134705,2.91E+05
134706,8.60E+04
134707,3.35E+04
134708,3.50E+04
134709,2.87E+04
134710,2.74E+05
134711,2.81E+05
134712,1.81E+05
134713,1.16E+05
134714,1.47E+05
134715,9.34E+04
134716,1.10E+05
134717,1.99E+04
134718,1.76E+05
134719,5.44E+04
134720,1.65E+04
134721,5.04E+04
134722,2.19E+05
134723,1.99E+04
134724,1.24E+04
134725,6.36E+04
134726,1.44E+05
134727,1.98E+05
134728,8.35E+04
134729,3.91E+04
134730,6.19E+04
134731,4.55E+03
134732,4.91E+04
134733,2.58E+05
134734,9.24E+04
134735,4.69E+04
134736,4.73E+04
134737,1.93E+05
134738,4.26E+04
134739,1.21E+05
134740,1.10E+05
134741,1.76E+04
134742,3.53E+04
134743,3.48E+04
134744,7.98E+04
134745,2.43E+04
134746,4.11E+04
134747,2.71E+04
134748,1.70E+04
134749,4.87E+04
134750,4.96E+04
134751,6.27E+04
134752,2.86E+04
134753,2.50E+05
134754,4.72E+04
134755,1.66E+04
134756,1.03E+05
134757,1.14E+05
134758,7.81E+04
134759,6.95E+04
134760,1.84E+05
134761,4.46E+04
134762,1.96E+05
134763,3.47E+04
134764,4.91E+04
134765,1.20E+05
134766,2.65E+04
134767,2.51E+04
134768,6.57E+04
134769,1.11E+05
134770,3.21E+04
134771,2.77E+04
134772,6.00E+05
134773,1.38E+04
134774,3.59E+04
134775,2.62E+04
134776,4.54E+04
134777,1.21E+05
134778,1.28E+05
134779,3.95E+04
134780,7.26E+04
134781,4.77E+04
134782,2.91E+05
134783,5.94E+04
134784,3.21E+04
134785,1.86E+04
134786,5.02E+04
134787,1.69E+05
134788,4.51E+04
134789,4.60E+04
134790,2.66E+05
134791,3.01E+04
134792,2.83E+05
134793,2.74E+05
134794,1.04E+05
134795,5.68E+04
134796,6.10E+05
134797,1.60E+05
134798,5.18E+04
134799,2.07E+05
134800,3.10E+04
134801,5.21E+04
134802,6.86E+04
134803,5.02E+05
134804,5.20E+04
134805,1.70E+05
134806,2.93E+04
134807,3.64E+04
134808,1.82E+04
134809,9.80E+04
134810,4.80E+04
134811,1.49E+05
134812,1.93E+04
134813,1.46E+05
134814,7.31E+04
134815,1.91E+05
134816,1.20E+05
134817,1.61E+04
134818,1.57E+05
134819,5.58E+04
134820,8.28E+04
134821,5.83E+04
134822,5.93E+04
134823,2.15E+05
134824,4.03E+04
134825,4.73E+04
134826,2.46E+05
134827,1.43E+05
134828,5.90E+04
134829,8.32E+03
134830,6.25E+04
134831,6.19E+04
134832,4.05E+04
134833,9.62E+05
134834,3.51E+04
134835,2.88E+04
134836,4.77E+04
134837,7.35E+04
134838,7.90E+04
134839,1.33E+04
134840,6.48E+04
134841,2.05E+04
134842,4.01E+04
134843,1.42E+05
134844,9.64E+04
134845,1.05E+05
134846,7.00E+04
134847,6.84E+04
134848,3.43E+04
134849,1.38E+05
134850,3.01E+05
134851,9.00E+04
134852,4.58E+04
134853,2.45E+05
134854,4.61E+04
134855,1.53E+05
134856,9.05E+03
134857,2.24E+05
134858,1.23E+05
134859,1.24E+05
134860,3.68E+04
134861,2.42E+04
134862,3.98E+04
134863,2.21E+04
134864,2.59E+05
134865,4.02E+04
134866,3.21E+04
134867,1.23E+05
134868,9.75E+04
134869,2.07E+05
134870,2.35E+04
134871,6.37E+04
134872,1.79E+04
134873,2.30E+05
134874,2.07E+05
134875,5.90E+04
134876,1.88E+05
134877,1.01E+05
134878,5.55E+04
134879,1.80E+05
134880,2.42E+04
134881,5.50E+04
134882,9.03E+04
134883,8.21E+04
134884,1.01E+05
134885,1.71E+04
134886,3.89E+04
134887,5.58E+04
134888,9.37E+04
134889,4.55E+04
134890,1.02E+05
134891,8.13E+04
134892,1.55E+05
134893,4.29E+04
134894,8.02E+04
134895,6.76E+04
134896,5.42E+04
134897,2.77E+04
134898,1.78E+05
134899,2.38E+04
134900,7.79E+04
134901,1.77E+04
134902,4.31E+04
134903,8.43E+04
134904,5.33E+04
134905,3.17E+05
134906,2.33E+04
134907,5.16E+04
134908,4.07E+04
134909,3.74E+04
134910,1.23E+05
134911,8.85E+04
134912,1.53E+05
134913,3.00E+05
134914,1.65E+04
134915,2.28E+05
134916,1.01E+05
134917,1.23E+05
134918,4.91E+04
134919,9.52E+04
134920,4.33E+05
134921,1.28E+05
134922,1.77E+05
134923,1.23E+05
134924,3.76E+04
134925,3.01E+04
134926,1.69E+05
134927,5.33E+05
134928,3.56E+04
134929,5.26E+04
134930,6.23E+04
134931,1.92E+05
134932,5.50E+04
134933,1.11E+05
134934,2.97E+05
134935,5.14E+04
134936,6.75E+04
134937,4.26E+04
134938,1.24E+05
134939,1.15E+05
134940,7.77E+04
134941,8.08E+04
134942,1.89E+04
134943,2.06E+05
134944,2.00E+04
134945,5.15E+04
134946,1.35E+04
134947,5.16E+04
134948,9.59E+04
134949,2.97E+04
134950,2.23E+04
134951,5.54E+04
134952,1.18E+05
134953,1.06E+05
134954,3.03E+04
134955,1.77E+05
134956,4.76E+04
134957,1.48E+04
134958,8.39E+04
134959,1.10E+05
134960,1.32E+05
134961,4.76E+04
134962,6.03E+04
134963,1.66E+04
134964,3.07E+03
134965,7.25E+04
134966,1.14E+05
134967,8.59E+04
134968,4.03E+04
134969,1.63E+04
134970,1.34E+04
134971,5.28E+04
134972,4.44E+04
134973,3.78E+04
134974,2.83E+05
134975,5.33E+04
134976,1.10E+05
134977,4.09E+04
134978,2.80E+05
134979,4.30E+04
134980,2.21E+04
134981,4.08E+04
134982,2.56E+05
134983,5.13E+04
134984,5.70E+04
134985,4.09E+04
134986,2.92E+05
134987,3.50E+04
134988,5.17E+04
134989,3.99E+04
134990,2.77E+05
134991,1.85E+04
134992,4.77E+04
134993,1.48E+05
134994,3.02E+04
134995,4.73E+04
134996,2.33E+05
134997,3.08E+04
134998,1.86E+05
134999,2.50E+04
135000,2.11E+04
135001,5.37E+04
135002,1.05E+05
135003,1.90E+04
135004,8.75E+04
135005,8.95E+04
135006,4.34E+04
135007,5.13E+04
135008,2.20E+04
135009,1.47E+05
135010,1.18E+05
135011,5.79E+04
135012,1.91E+05
135013,2.42E+04
135014,1.10E+05
135015,6.83E+04
135016,3.23E+04
135017,8.53E+04
135018,5.58E+04
135019,8.50E+04
135020,3.30E+05
135021,1.26E+04
135022,1.65E+05
135023,9.45E+04
135024,4.12E+04
135025,1.46E+04
135026,3.17E+04
135027,1.33E+04
135028,4.57E+04
135029,1.27E+04
135030,1.39E+05
135031,1.84E+04
135032,1.53E+05
135033,2.41E+04
135034,8.75E+04
135035,2.94E+04
135036,1.40E+05
135037,4.83E+04
135038,2.62E+04
135039,3.09E+04
135040,4.37E+04
135041,7.31E+04
135042,1.61E+05
135043,1.23E+05
135044,3.24E+04
135045,1.35E+04
135046,2.29E+04
135047,3.01E+04
135048,5.36E+04
135049,3.64E+04
135050,1.03E+05
135051,3.40E+04
135052,1.48E+05
135053,2.78E+04
135054,4.65E+04
135055,6.34E+04
135056,3.49E+04
135057,3.24E+04
135058,2.50E+04
135059,7.23E+04
135060,1.47E+05
135061,1.00E+05
135062,2.57E+04
135063,3.32E+04
135064,6.10E+04
135065,2.94E+04
135066,3.91E+04
135067,5.90E+04
135068,3.54E+04
135069,2.80E+05
135070,5.60E+04
135071,1.60E+05
135072,6.04E+04
135073,1.22E+05
135074,3.51E+04
135075,3.30E+04
135076,3.37E+04
135077,3.69E+04
135078,4.11E+04
135079,3.97E+04
135080,3.66E+04
135081,2.03E+04
135082,1.79E+04
135083,3.93E+04
135084,6.49E+04
135085,1.16E+05
135086,8.14E+04
135087,4.07E+04
135088,1.70E+05
135089,2.44E+05
135090,4.17E+04
135091,6.53E+03
135092,2.90E+05
135093,4.77E+04
135094,7.82E+04
135095,2.58E+04
135096,1.07E+05
135097,3.51E+05
135098,3.40E+05
135099,6.81E+04
135100,1.92E+05
135101,2.17E+04
135102,9.84E+04
135103,4.94E+04
135104,2.87E+04
135105,1.56E+05
135106,3.01E+04
135107,2.03E+04
135108,5.05E+04
135109,9.67E+03
135110,6.68E+04
135111,1.29E+05
135112,5.17E+04
135113,1.84E+05
135114,7.23E+04
135115,4.58E+04
135116,3.00E+04
135117,8.62E+04
135118,7.52E+03
135119,2.13E+05
135120,4.82E+04
135121,1.51E+05
135122,6.10E+04
135123,1.22E+04
135124,2.96E+04
135125,3.19E+04
135126,4.58E+04
135127,6.52E+04
135128,6.18E+04
135129,3.51E+04
135130,2.78E+04
135131,1.21E+05
135132,1.26E+05
135133,1.47E+05
135134,4.52E+04
135135,2.64E+04
135136,1.74E+05
135137,4.41E+05
135138,6.60E+05
135139,1.16E+05
135140,3.44E+04
135141,2.19E+05
135142,1.78E+04
135143,1.16E+05
135144,5.70E+04
135145,2.41E+05
135146,7.87E+04
135147,9.27E+04
135148,4.92E+04
135149,1.59E+04
135150,7.29E+04
135151,7.71E+04
135152,2.74E+04
135153,1.38E+05
135154,2.69E+04
135155,5.72E+04
135156,2.88E+04
135157,3.35E+04
135158,1.25E+05
135159,1.46E+05
135160,1.34E+05
135161,4.31E+04
135162,1.26E+05
135163,2.23E+04
135164,1.33E+05
135165,5.96E+05
135166,1.77E+04
135167,3.40E+04
135168,3.91E+04
135169,9.96E+04
135170,4.67E+04
135171,5.95E+04
135172,2.08E+05
135173,6.68E+04
135174,3.79E+04
135175,9.29E+04
135176,9.15E+04
135177,9.43E+04
135178,9.42E+04
135179,1.48E+05
135180,6.19E+04
135181,2.55E+05
135182,7.85E+04
135183,4.23E+04
135184,1.44E+05
135185,2.08E+04
135186,3.96E+04
135187,4.73E+04
135188,3.19E+04
135189,6.55E+04
135190,3.46E+05
135191,9.98E+04
135192,1.08E+05
135193,1.15E+05
135194,1.86E+04
135195,7.47E+03
135196,2.29E+05
135197,4.90E+04
135198,3.77E+04
135199,6.45E+04
135200,6.94E+04
135201,1.88E+05
135202,5.24E+05
135203,3.54E+04
135204,1.09E+04
135205,4.68E+04
135206,1.35E+05
135207,1.35E+05
135208,1.02E+04
135209,1.96E+05
135210,3.57E+04
135211,1.73E+05
135212,7.70E+04
135213,1.51E+04
135214,2.17E+04
135215,1.28E+05
135216,2.11E+05
135217,3.83E+04
135218,4.01E+04
135219,2.65E+04
135220,1.74E+05
135221,6.43E+04
135222,3.01E+04
135223,3.59E+04
135224,1.70E+05
135225,5.34E+04
135226,4.50E+04
135227,1.76E+05
135228,1.86E+05
135229,5.52E+04
135230,3.36E+04
135231,5.20E+05
135232,2.01E+05
135233,4.18E+04
135234,4.24E+04
135235,1.18E+05
135236,7.42E+04
135237,3.04E+04
135238,1.13E+04
135239,2.00E+05
135240,3.81E+05
